Linear Greedy Val,Quadratic Greedy Val,Projected Subgradient Val,Linear Greedy Strategy,Quadratic Greedy Strategy,Projected Subgradient Strategy,x,y,u
0.15027120783306247,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[91.46707977192219, 21.250529227771928, 58.518496059159155, 69.26760298708481, 17.2125317615209, 69.3707010730742, 91.08555810844958, 98.85565471144828, 11.348926036746443, 59.562941149357904]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[61.571688549270775, 28.510059005545386, 15.888702351291029]"
0.04814999051448693,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[46.98341815775902, 40.708849927172515, 35.244418621051, 60.44273855454629, 12.05323918325923, 92.80722072103393, 87.24067095402258, 37.327487694459215, 44.22179197645362, 35.90905072456246]","[0, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[43.29386415542368, 54.227284402834144, 33.6801107858425]"
0.11622359923042469,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[59.317037871047695, 25.42043095803328, 72.2362432907646, 42.54219115073413, 25.264657883300114, 23.741219233489552, 21.12382642967802, 64.58883928261326, 47.314977998385004, 38.737883086019025]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[69.46616938717553, 74.4540041571105, 86.7723253481498]"
0.06426853631822538,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[38.32940692232003, 28.62001388349882, 16.517979381227665, 60.25436178051508, 39.80250771606799, 65.6447992281825, 54.564541043715494, 67.09798188461275, 45.41313831716356, 80.56544376069235]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1]","[69.89388919931724, 54.226784853052266, 45.129935358733]"
-0.11774740982408649,-0.029436852456021567,-0.11774740982408649,"[0.0, 0.0, 1.0]","[0.25, 0.25, 0.5]","[0.0, 0.0, 1.0]","[20.310581468317054, 33.93120644958991, 84.57546754274436, 99.69776471355172, 50.94420105364791, 38.62129787999398, 66.52207747374686, 95.15971966685352, 18.276107112506267, 69.81572152737978]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[83.38404932933811, 65.97664018731055, 6.8242178203127395]"
0.049762742287655704,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[98.24200960001808, 39.32507779080588, 60.90581835546703, 33.81982126480031, 55.551195520511584, 61.860646001040486, 68.45436676867521, 75.69063398845681, 67.09427929686808, 18.868604415199215]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[62.937518948482754, 81.47660085105795, 36.70103040515356]"
0.08162901612061826,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[92.40511288481189, 88.4255217523094, 25.562401874357313, 58.96736128504299, 50.276682614400194, 76.71039337335122, 95.63414524207603, 29.173974499057127, 61.67287792205435, 98.5426726999574]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[43.04415841488959, 8.492596001856045, 37.54506454030735]"
0.12962226978586683,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[19.310606704180934, 95.37332020049647, 25.887560022835927, 42.242077857041295, 72.9711178396815, 20.839615676841145, 43.20855681590324, 50.47926903193172, 20.08711845156322, 70.4369481158767]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[22.83289369544985, 87.02519481468768, 8.955728871282954]"
0.14678374017976317,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.627994763781, 31.91748220857166, 60.31715546895265, 41.482753410560775, 21.056875392874865, 68.55372711790184, 80.4061558524476, 62.8019982369983, 19.87655047998887, 40.429654051135174]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]","[79.32589817112934, 37.775277110147655, 87.21591298915135]"
0.09769741039563296,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[16.78101939391836, 63.429854690051044, 55.101263281075255, 29.972538954224763, 31.205538313638765, 14.733210738006246, 82.20613654626686, 49.303028834802255, 88.56933243466673, 62.33353796832706]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[11.412514184813261, 45.803636531509405, 53.10887732211379]"
0.9791075855584164,0.0013476446847835444,-0.1841260499902292,"[0.0, 1.0, 0.0]","[0.4, 0.4, 0.2]","[0.6666681807110914, 0.33333181928890865, 0.0]","[86.55904891068914, 79.30290648702906, 79.90502155002753, 49.07730902447629, 50.02435261657529, 51.28337199953021, 83.3758280636405, 83.02118220734799, 86.21396580988099, 42.520240387621236]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[6.512946940738806, 39.121907660390974, 91.37831199213629]"
0.2631427787746676,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[81.96418403122995, 29.48332157125016, 39.412783685108394, 73.71443962713846, 50.72015545609491, 63.1550243179611, 10.053687762279875, 85.00759989740662, 66.61541962773106, 89.84510981177802]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[13.321377499650477, 47.387546205937014, 48.0484387661819]"
0.13270610831948704,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[95.80888477372685, 70.4174276480671, 66.95827556639287, 91.75744425173148, 95.94024222973754, 91.63940570152364, 37.76829316576634, 46.38574469149901, 23.858275138211884, 46.148035702354605]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[70.18483650895398, 59.87807678662902, 81.65590048686843]"
0.11600863759346497,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.95061337126654, 31.12469575734182, 65.49152311620884, 19.53560598050432, 59.60772199990166, 96.51421870208904, 43.881089064100884, 27.657734429222035, 13.710449296096732, 97.23356718121656]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[15.336457987711483, 12.346233168075816, 64.98713934704222]"
0.03283312243023219,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[84.4366524983576, 64.9016518668949, 96.98137883471826, 77.83083905730267, 15.264580833746512, 52.06367901799113, 22.482406328950503, 73.31155408588344, 63.47652889212231, 78.1097231781622]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[27.718881707938625, 76.97612110311908, 70.5502153586957]"
0.04958333617829179,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[85.17443233250938, 96.46234792311824, 54.7628536402699, 73.10179527755425, 32.69573994659649, 29.268164871072454, 32.970259330970165, 99.30634447829435, 20.790973937408268, 51.004790117811815]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[96.92152504749973, 20.983652489379246, 76.6677277568961]"
0.24365982638327877,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[89.24734127850266, 24.116451398364816, 16.917706078229116, 95.70760851289997, 94.35244916038269, 80.92511373056213, 93.31043361023153, 67.1799592608298, 14.055710998563072, 72.73906854829787]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]","[41.457643565694326, 11.822033626782213, 24.57901742201075]"
0.0937952938283011,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.23170548857042, 92.64180524304025, 46.737910821378414, 10.069854024387661, 86.28921941244394, 89.8447731106674, 62.055864112329886, 10.478061809572514, 43.686161280264606, 16.023538031870466]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[28.851813491012756, 96.61964714185031, 37.23385960261756]"
0.006212177493530591,-0.0006783482833408842,0.0,"[0.0, 0.0, 1.0]","[0.4, 0.2, 0.4]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[13.914432968499415, 91.55638153104414, 92.83078917235575, 31.303019852465912, 68.79048249715656, 94.8810185373313, 54.53358307048182, 10.446849895204158, 32.880844292737265, 67.770239140195]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[92.75367842597862, 70.48149352900633, 91.07842613920444]"
0.1838582372003959,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[66.05273877315474, 76.5354490699119, 23.72518767214744, 12.165006046673916, 79.55787047328283, 35.63978272033257, 97.45542116548596, 34.262148415483566, 63.33418852065297, 42.878082185091245]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[44.621849053981535, 26.344897348370623, 11.560308629969995]"
0.25797495896037176,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[62.614766808154556, 72.11951373932531, 20.107092540681656, 70.27428200377607, 81.79174301428276, 64.8871539191914, 43.06992294899187, 81.80609353584151, 44.392324024480246, 33.001301039558676]","[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[93.24938212396812, 72.93029077183297, 68.26423359110122]"
0.10280086724207338,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[51.1333624454767, 82.11490022784035, 26.290523617471717, 52.37833686790253, 73.7114631718834, 99.27163090060262, 15.972105099616815, 96.53215316244437, 37.058485852150156, 97.17535856312455]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]","[39.23589272535259, 8.357665818224602, 64.15583323050205]"
0.23726744896662377,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[26.19380940507636, 76.16544332200989, 97.40856899868528, 98.69854452063291, 68.4327860208261, 81.68272939897142, 48.42741924047422, 38.655482257805225, 66.23258650012133, 97.91544663310346]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[72.69822017835072, 39.39409228549214, 58.007191858944765]"
0.16007622142407052,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.65167056788749, 82.05283247034863, 36.087677328511795, 32.855108655549245, 19.05800649560649, 22.702462563584888, 18.94352629910454, 71.75853379013103, 26.972452337282945, 58.729764032964546]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[41.987351253596216, 1.860991551302571, 69.82099252066776]"
0.0349885478980647,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[19.094927622240533, 63.66201501811182, 30.165549252829518, 66.23171486665927, 20.137423478555583, 12.10816292606516, 14.324791089137257, 52.243951816729464, 93.38714437926821, 71.90135288446666]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[56.31704478173697, 87.1953327936222, 85.24038505674783]"
0.25619526289577144,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.437333449769284, 99.51827732039115, 86.38469136732624, 37.43513110575241, 53.87816870100107, 73.8433145890215, 47.824677510160846, 28.88105012320682, 63.57559771337163, 30.513485118821897]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[9.31585470393802, 81.18625344068043, 22.280132381549976]"
0.06477879792462574,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[39.594490003426436, 84.09867678295667, 41.84070394644552, 78.1141812631019, 10.503958489928104, 87.91872953520877, 76.95175338807758, 88.71332446323048, 16.332799014878905, 30.623773864934236]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[4.86883510230366, 21.834417749058144, 40.86033642524439]"
0.17978369257982219,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.72691032402701, 80.57647760584926, 71.81722392506657, 62.5275387537153, 22.01466767616308, 29.307350961789286, 84.78218758702904, 56.556533105335106, 70.02271738497132, 12.34718690450535]","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[86.09036446994709, 89.5736165624145, 96.14722235709577]"
0.04358788789368745,0.0014931589679445956,0.0,"[0.0, 0.0, 1.0]","[0.5, 0.25, 0.25]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[51.33744438445248, 30.22311129838725, 19.271662097382066, 43.04639175076144, 57.38955819493776, 76.89207929948249, 69.97613988238476, 37.49966442573119, 86.81151481564083, 78.52782113133438]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[98.15311644316854, 22.658242344596356, 71.11731853908913]"
0.027983942327704875,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[40.598299956009654, 91.25696683912773, 66.43947290877976, 68.67518155347005, 71.13537739236284, 74.33031909609012, 80.36676560641911, 19.426595287949503, 81.14990322801098, 23.05038295933104]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[41.270691427499685, 87.64268855662006, 86.32316341722196]"
0.14084389961117594,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[19.802658214670085, 26.077398422240616, 40.5127823338325, 55.63050033529163, 78.4951468719178, 36.67832335184565, 24.880645874711092, 61.2969657851049, 17.055008670275953, 88.26886786477233]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[80.33024670194827, 62.48376083749025, 2.052927532293236]"
0.029281140893353916,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.28665289525918, 73.2493404334303, 80.07181845482853, 13.767467304988234, 41.70485262802117, 67.77266108980719, 50.750311795295445, 72.24624691980131, 33.9759676717876, 50.717581534149296]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[29.106629433368024, 88.50251334146752, 4.64371865837534]"
0.0009910844828870946,0.0,-0.04296711035212886,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01251042997917784, 0.31431782240382544, 0.6731717476169965]","[51.01203616811046, 37.79867043981491, 88.7055233710113, 80.84023098391424, 81.67840832285114, 62.19354248796157, 70.18117559438528, 93.30292646491218, 22.669255248494835, 12.265946811972643]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]","[63.94454793777842, 45.73069191924731, 15.27544179855147]"
0.17984503627838216,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[98.4699680634219, 37.062781799234344, 70.35687292371378, 34.155062957129516, 48.44283563659608, 31.8923393602934, 57.32924321592315, 86.1806470297197, 14.405694012695143, 97.00032325034115]","[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]","[94.7555268004143, 6.289116267226591, 86.57621286104377]"
0.1255766597396195,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[26.397107979141474, 80.93136165514579, 33.23392806650866, 79.50239076178087, 49.713153883787285, 77.70654814442253, 70.83511117185421, 90.03179940284862, 11.41058429397275, 76.8016789207074]","[0, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[38.96641518044781, 15.791346060309419, 28.49594581864342]"
0.15020889535906523,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[69.29635606796951, 57.75424750943842, 68.4313413090014, 19.587009174459848, 29.80206400816171, 45.07427124187639, 58.51701901448193, 88.23544791349117, 45.012022769384544, 22.379867076036874]","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[79.2713442846428, 15.677024352170921, 59.35431203095385]"
0.14525756141786406,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[75.5989534160973, 65.55845339711115, 90.99836870973138, 85.16802926976499, 43.68907080980419, 16.853400669734164, 33.91479147189146, 24.29031267881421, 89.96029144645783, 59.71486651229871]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[82.97975100453476, 30.680796236848295, 54.6252409878503]"
0.2809740495091102,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[86.99387962738294, 43.42099953880224, 50.04852746784393, 78.97617267366797, 85.11544750707364, 91.62997207005306, 83.14521664884441, 93.50832975966212, 58.51865424195231, 20.83545985772257]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[53.34060522327635, 52.39999103672041, 84.33675263599447]"
0.021555615442591727,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[29.833640758601973, 47.97486471870767, 94.39912912659938, 75.9911692013781, 48.72890469602766, 86.58196766197831, 88.20208511248536, 43.20859375725425, 76.61086790197645, 36.515241193792235]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[10.020927976444426, 60.1628689996329, 73.00151275817255]"
0.07844250202256964,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.74363380524105, 99.60112419434891, 41.5909701733956, 16.492513794507655, 71.35068784527763, 84.60507565880239, 75.54243410521795, 76.3759917111522, 72.43475941002188, 10.854447373763405]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[33.998593232042985, 20.648174420321208, 31.88904329905209]"
0.11042738635151378,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.50201663594876, 91.77424365127962, 72.8683331403762, 96.90781510025896, 44.503497565840554, 13.182133112014384, 91.99774409997119, 14.407594763865223, 58.34235141019883, 21.100311842468926]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[69.25177036800406, 73.73674604612562, 12.989761663578104]"
0.07363917194655684,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[48.549968410975616, 10.204768875339724, 25.891792694171382, 13.482170889959862, 98.45839664667184, 52.2185823095075, 85.40906908247185, 63.84247554475088, 87.62759450723594, 28.701736371690128]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[97.87982189028935, 91.98934234750553, 91.68084185460613]"
